Symbol,Volume,Status
TRDE.DE,2301,Fail
QVFD.AS,0,Fail
BFEB,2153,Fail
EHDL.DE,6028,Fail
POU.AX,0,Fail
IEZ,53100,Fail
MVEA.L,5139,Fail
FLOW,330,Fail
EXCH.SW,19827,Fail
JRBU.L,0,Fail
XHC.TO,3678,Fail
ETHY-U.TO,470,Fail
IYH,169400,Fail
ETPMPD.AX,0,Fail
3GDX.AS,1040,Fail
BMDL,1,Fail
CDC,30093,Fail
NWLG,107,Fail
CPRO,32539,Fail
CPSO,34990,Fail
XDEW.DE,26037,Fail
EUNT.DE,4285,Fail
3XEE.L,8,Fail
GCEC,0,Fail
EUED.DE,25652,Fail
LQDA.L,35775,Fail
KEMX,16280,Fail
TECH.TO,14737,Fail
AVSD,3541,Fail
XLRE,3336836,Pass
EXS1D.XD,181,Fail
TUED.TO,29800,Fail
SC0W.DE,106,Fail
SJLD,1000,Fail
CBLS,242,Fail
XHLF,1558005,Pass
AGGD.AS,2831,Fail
TFJL,15288,Fail
OCFS,116,Fail
IU0C.SW,0,Fail
DVHL,0,Fail
JE3S.L,0,Fail
LRET.DE,0,Fail
GK,253,Fail
EWU,559000,Pass
EFIS.L,0,Fail
FDIS,36337,Fail
LU0496786657.SG,0,Fail
AUEU.MI,0,Fail
FLO5.L,955,Fail
MVEE.SW,410,Fail
TDIV.AS,7283,Fail
WDFI.DE,0,Fail
FLMB,4385,Fail
SHOS.L,0,Fail
XHY.TO,7900,Fail
TBX,3600,Fail
PDBA,52524,Fail
DUSA,19067,Fail
EAGL,13385,Fail
DWSH,9149,Fail
XEG.TO,530800,Pass
FTEK.L,364,Fail
AHYE.PA,36,Fail
LGH,20570,Fail
EATV,575,Fail
ERUS,0,Fail
UBU5.DE,226,Fail
IUAE.L,1060,Fail
WCOE.MI,165,Fail
PJFV,2,Fail
QDVO,49167,Fail
UGAZF,0,Fail
NIB,0,Fail
SSKE.L,0,Fail
ACU2.DE,4,Fail
TMF,8569200,Pass
IBCC.DE,30438,Fail
MVB.AX,9397,Fail
BIOT.L,0,Fail
DUKX,815,Fail
FNK,5200,Fail
VQT,0,Fail
ZGI.TO,4900,Fail
JNMF,0,Fail
3SLL.L,0,Fail
GEM,42671,Fail
ILOW,19058,Fail
S7XE.DE,335,Fail
DIPS,170540,Fail
SBIW.F,0,Fail
IPRE.DE,409596,Pass
18M1.DE,722,Fail
SRHE.L,0,Fail
2B7F.DE,17932,Fail
ZPRV.DE,6630,Fail
3LAZ.L,8,Fail
QETH,51983,Fail
XQLT.TO,4962,Fail
UC84.L,718,Fail
PYF-U.TO,0,Fail
3VOD.L,0,Fail
CGMU,400031,Pass
SCUS,33056,Fail
VGEJ.DE,9444,Fail
150460.KS,8417,Fail
GDOC,362,Fail
IQQF.DE,1219,Fail
SSO,1725100,Pass
DJD,14302,Fail
IS3S.DE,28386,Fail
XBJA,8897,Fail
HYUS.L,9008,Fail
HEU.TO,41600,Fail
SCHA,964000,Pass
VGAB.TO,0,Fail
QCLU.L,0,Fail
SGDM,16050,Fail
C50U.L,0,Fail
IBDL,0,Fail
UETC.DE,24560,Fail
FMNY,313,Fail
PBD.TO,0,Fail
5XYE.DE,0,Fail
XT01.L,0,Fail
RZG,2600,Fail
CSKR.L,1,Fail
SPED.L,200,Fail
EUPE.DE,7,Fail
AAPY,2299,Fail
SPYL.L,209,Fail
UIQL.DE,2000,Fail
EUPA.L,0,Fail
SMCX,2959462,Pass
LYCODW.SW,0,Fail
FCIV.TO,4863,Fail
MAN50ETF.NS,0,Fail
JAPN.TO,102,Fail
GPIX,62866,Fail
ETFBS80TR.WA,411,Fail
UVIX,10350402,Pass
FAPR,13991,Fail
XMH.TO,11546,Fail
CLOX,11149,Fail
CB3G.DE,203,Fail
KGHG,0,Fail
DSPC,0,Fail
EMRG.PA,1537,Fail
GMUB,7,Fail
HYXF,63814,Fail
3RDS.L,0,Fail
SHAG,1515,Fail
JIDA,0,Fail
TEKX,210,Fail
LCUD.L,390,Fail
CGXU,348896,Pass
JURE.L,14000,Fail
SPESGE.SW,1924,Fail
JREE.SW,97,Fail
X7PS.L,0,Fail
SAB,0,Fail
LCG,2507,Fail
ETFBNDXPL.WA,692,Fail
JEPY,0,Fail
EHEF.L,0,Fail
WPAB.SW,888,Fail
CFO,15524,Fail
ROSC,0,Fail
METU,132518,Fail
VVLU.AX,3610,Fail
BCSS.L,0,Fail
CWAI,0,Fail
PAUS.L,8273,Fail
PXH,299200,Pass
EXX5.MI,126,Fail
UBU9.DE,2552,Fail
RIRA.TO,2412,Fail
VNSE,2,Fail
USOY,3604,Fail
EMBI.PA,2437,Fail
JO,0,Fail
WTDQ.DE,0,Fail
HBIL-U.TO,23300,Fail
MEDX,1911,Fail
GFAM.L,0,Fail
SIVR,606000,Pass
IGB.TO,3701,Fail
TTRX.L,0,Fail
SYII,0,Fail
MGK,224300,Pass
VECA.L,3,Fail
FLXB.F,0,Fail
CSCA.L,52,Fail
H4ZD.DE,0,Fail
FSUS.L,1,Fail
LYXIB.MC,20864,Fail
UFSD.L,0,Fail
KSA,248708,Pass
NSCR,0,Fail
PLAN.PA,350,Fail
QBB.TO,2192,Fail
7288.HK,33402800,Pass
XAIX,4247,Fail
OCTT,46356,Fail
BKCH.L,2,Fail
CG1.L,1,Fail
EUHA.F,0,Fail
XUSA,0,Fail
MVWE.SW,0,Fail
ADVE,0,Fail
JETS.L,0,Fail
VOE,203300,Pass
SPTO.L,0,Fail
ICHN.AS,342322,Pass
BBLL.DE,507,Fail
EEJG.L,4,Fail
ECRP3.PA,909,Fail
SBT.TO,575,Fail
BCHS.L,15,Fail
JG15.L,0,Fail
DFAU,363207,Pass
ZM3.L,0,Fail
GASX,0,Fail
VLED.PA,4,Fail
XME,1061400,Pass
ESML,65803,Fail
AOHY,37581,Fail
379780.KS,67842,Fail
FLXE.DE,1386,Fail
IWFQ.L,19,Fail
LGCU.L,130,Fail
URAA,14800,Fail
SICL.AS,0,Fail
DRMD.TO,0,Fail
IWLE.F,0,Fail
ZCS.TO,14500,Fail
82811.HK,0,Fail
UKRE.L,68217,Fail
304670.KS,2,Fail
ASIC.L,0,Fail
VUTA.L,1,Fail
FYEM.DE,1553,Fail
CXAU.L,0,Fail
GGUS,0,Fail
JJTFF,0,Fail
SGASF,0,Fail
HOG.TO,0,Fail
CPSM,8357,Fail
QYLE,92,Fail
EPI,404500,Pass
MINO,75392,Fail
QQL3.L,0,Fail
3JET.AS,0,Fail
EKLD.DE,819,Fail
PRUK.L,742,Fail
EMCA,0,Fail
SPYH.DE,337,Fail
METD,4747,Fail
NIXT,26590,Fail
TWT2.L,0,Fail
RWVG,0,Fail
FREQ.L,0,Fail
7233.HK,50274650,Pass
GBS.MI,2990,Fail
ZPDW.F,0,Fail
TRS3.L,1036,Fail
FAO.TO,0,Fail
XZEU.DE,6916,Fail
IOPP,1575,Fail
HODLX.PA,8,Fail
IHDG,167717,Fail
TOGA,3670,Fail
GDAT,0,Fail
NVD2.L,0,Fail
HMAF.L,725,Fail
XDNG.L,19,Fail
FREL,132556,Fail
FRGE.L,0,Fail
ERM,0,Fail
DFAX,345311,Pass
SUJS.L,142,Fail
FLXR,42461,Fail
UIC2.DE,19717,Fail
KLMG.L,95,Fail
YQQQ,11661,Fail
REKT,209,Fail
IHHG.L,2969,Fail
IPOL.L,350,Fail
U10G.L,5,Fail
TSLW,56,Fail
JUNIORBEES.NS,248201,Pass
IDFSENSEXE.BO,11,Fail
DLR-U.TO,328987,Pass
EUN3.DE,534,Fail
137930.KS,0,Fail
FCVH.TO,100,Fail
RBUS,0,Fail
USXF,32686,Fail
FGLR.L,0,Fail
PFEB,24719,Fail
GCLN,1095,Fail
REIT.TO,0,Fail
DI27.PA,0,Error
CLU.TO,0,Fail
USCC-U.TO,351,Fail
MDYV,0,Error
MVPL,37,Fail
INCM,84089,Fail
VMO.TO,1276,Fail
STAX,147,Fail
TLTE,1442,Fail
PPEM,2787,Fail
BSMM,0,Fail
VEU.AX,2998,Fail
IBMR,37040,Fail
MWD.TO,0,Fail
PQLC,0,Fail
TIME,5944,Fail
XBB,1220,Fail
FHH.TO,0,Fail
3NIE.L,299,Fail
PEXL,901,Fail
NOBL,325349,Pass
NVD,28066218,Pass
3ICL.AS,0,Fail
OSEA,6614,Fail
HGGG.TO,200,Fail
287320.KS,0,Fail
PXLV,800,Fail
CMES.SW,80783,Fail
EMSV.F,0,Fail
FOMO,0,Fail
VIS,0,Error
BAL,0,Fail
XAL.TO,0,Fail
FTSM,1015712,Pass
USTP.DE,1085,Fail
OILNF,0,Fail
RXD.TO,5100,Fail
REC,0,Fail
SALL.L,0,Fail
YUMY,0,Fail
FEMR.L,0,Fail
241180.KS,3507,Fail
TPRF.TO,11268,Fail
GLOW,62,Fail
ESGW.L,531,Fail
SOVB,0,Fail
COGO.SW,0,Fail
IDGT,0,Error
VPL,0,Error
XFS.TO,0,Fail
SPYZ.DE,119,Fail
SXLU.L,170,Fail
QBTL.TO,1100,Fail
HAB.TO,0,Error
QLD,0,Error
IECH.SW,51132,Fail
LCHI.F,0,Fail
UMI,7127,Fail
ECR1.F,0,Fail
DE000A3GPSP7.SG,0,Fail
FLXT.F,0,Fail
NTSX.L,1,Fail
FBS.L,0,Fail
BSVO,257248,Pass
CBUE.F,0,Fail
GTO,202532,Pass
FUTY,2571722,Pass
WLD.PA,2970,Fail
IAAA.L,0,Fail
HAUD,0,Fail
AUGW,1245160,Pass
XLE,0,Error
FINX.L,147,Fail
SAAA.L,2,Fail
GBRE.L,1442,Fail
GMRC.PA,0,Fail
IESE.SW,680,Fail
AZBJ,0,Fail
EJUL,4509,Fail
IE00BMTX1Y45.SG,0,Fail
QQQ3.MI,27429,Fail
LESU.DE,1200,Fail
PTL,5726,Fail
FIAX,569122,Pass
XDEQ.L,301,Fail
269540.KS,436,Fail
STPP,0,Fail
3SZN.L,12,Fail
EWK,0,Error
5TIP.L,0,Fail
FTGS,354476,Pass
3TWE.L,0,Fail
XDWS.DE,5163,Fail
237440.KS,290,Fail
CD8.PA,1121,Fail
CHAI,0,Fail
CWE.PA,218,Fail
SPRE.L,56,Fail
SYG500.JO,286475,Pass
UMAR,18463,Fail
ZPAB.DE,2021,Fail
ROAI.SW,0,Fail
JGRW,280,Fail
BKCC.TO,10175,Fail
VBB,0,Fail
3UBR.MI,0,Fail
RWR,0,Error
HYD,0,Error
BKCL.TO,16844,Fail
282000.KS,2,Fail
EWL,0,Error
279530.KS,3558,Fail
DRFD.TO,0,Fail
EZET,22374,Fail
JPUS,14200,Fail
9401.SR,0,Error
EMUCHF.SW,38335,Fail
NTSX.MI,0,Error
BNDD,4644,Fail
FLRM.TO,0,Fail
OSCV,21710,Fail
IFXAF,0,Fail
XQB.TO,0,Error
DJEL.L,6,Fail
EXV2.DE,8524,Fail
BOAT,11751,Fail
CBD.TO,0,Fail
JPMO,21582,Fail
SCIT.L,0,Fail
ZMS.L,0,Fail
HSBS.L,0,Fail
IE00BHXMHL11.SG,0,Fail
PXQ,0,Fail
RPUT,0,Fail
IUSP.AS,477,Fail
SPY2.DE,468,Fail
COPX,0,Error
MSFE.L,1,Fail
LBAY,2740,Fail
HEWU,0,Fail
JGEP.L,1,Fail
3USS.L,1000,Fail
IWQE.MI,0,Error
PSCF,0,Error
BBDD.L,200,Fail
WCEO,207,Fail
244620.KS,0,Fail
HMEM.L,1,Fail
3LVW.PA,0,Fail
SLVS.L,1,Fail
EMIE.F,0,Fail
HDLB,377,Fail
0TPE.L,971,Fail
SHC.TO,0,Fail
IBGE.L,0,Fail
EDOG.L,172,Fail
AU2.PA,0,Fail
WTI2.L,2,Fail
WMIB.MI,2680,Fail
LEER.DE,1335,Fail
PSY.TO,0,Fail
OAIM,10863,Fail
WCCA.MI,0,Fail
MSED.DE,0,Fail
PJUL,30029,Fail
VAPU.L,120,Fail
EMAX.TO,15648,Fail
HYGV,144617,Fail
VAMO,1179,Fail
CASH.L,16,Fail
3SEE.L,130,Fail
JGPI.DE,0,Error
AVXC,5919,Fail
CPN3.L,0,Fail
MDEV,569,Fail
ZPAY.TO,6169,Fail
NPRF.TO,6500,Fail
CITE.L,0,Fail
PSRU.L,26,Fail
HLTW.PA,3135,Fail
SXRZ.DE,177,Fail
DMDV,0,Fail
GMNY,407,Fail
IQQ6.DE,15278,Fail
LYMS.DE,29744,Fail
1KN.DU,2,Fail
H4ZP.DE,47826,Fail
PFLD,89508,Fail
HERU.L,34,Fail
LWEA.L,150,Fail
3066.HK,68900,Fail
TING.L,0,Fail
228820.KS,6,Fail
ICITF,0,Fail
SPXZ,0,Fail
RS2U.PA,40,Fail
SMHX,19563,Fail
ATFV,2278,Fail
RSBY,1753,Fail
IAUG,2923,Fail
EUNL.DE,273650,Pass
EMC,6295,Fail
VUG,0,Error
3LUB.PA,0,Fail
HSC3.L,0,Fail
PLGS.L,0,Fail
TENG,0,Fail
FLBL,286368,Pass
3SDE.L,125097,Fail
3ARG.L,0,Fail
OAIE,0,Fail
TFLR,7380,Fail
ETSX.TO,621,Fail
RIGZ,0,Fail
E903.F,0,Fail
CMEY.TO,0,Fail
BMQWF,0,Fail
BAMO,1285,Fail
JRZD.F,0,Fail
EL4D.DE,424,Fail
SODJ.DE,7391,Fail
IEQD.L,0,Fail
BSSX,10673,Fail
SKOR,33164,Fail
XVZ,0,Fail
7336.HK,0,Fail
IHD.AX,330,Fail
FCTE,213340,Pass
SBP.L,0,Fail
CSY1.DE,1,Fail
EMGC,0,Fail
EXXX.DE,1191,Fail
FOO.PA,4827,Fail
U10C.L,29,Fail
266160.KS,2804,Fail
IBHF,412530,Pass
ASRR.DE,90,Fail
GSSS.L,0,Fail
FOOD.L,36,Fail
18MG.DE,0,Fail
365000.KS,33420,Fail
SZO,0,Fail
CSD.TO,0,Fail
CBSE,1123,Fail
LCAL.L,0,Fail
EAFG,690,Fail
18MZ.DE,0,Fail
XNZE.L,0,Fail
SENSEXIETF.BO,0,Fail
FPXR.L,0,Fail
NVDW,5448,Fail
FLGR,336,Fail
BLKC,247,Fail
VFH,0,Error
XML.TO,395,Fail
BUFT,11277,Fail
APUE,47293,Fail
H4ZU.DE,0,Fail
UBBB.MI,557,Fail
ASF.NZ,6637,Fail
SEIM,22559,Fail
TURU.L,0,Fail
JMBA.DE,10,Fail
EUNW.DE,33073,Fail
TRFK,22441,Fail
IFSD.L,0,Fail
IBC9.DE,518,Fail
RDV.AX,632,Fail
BASE.TO,490,Fail
PSJ,0,Fail
HUBE.DE,0,Error
CWS,12349,Fail
NBCR,1751,Fail
JAAA,3062193,Pass
LMBO,1268,Fail
PDN,0,Error
SPXS.MI,2335,Fail
EBIT,0,Fail
CBND.L,0,Fail
HBIL.TO,21701,Fail
CON3.L,120,Fail
MSE.PA,21109,Fail
US37.L,0,Fail
VCR,0,Error
CBUG.AS,17246,Fail
QULL,84,Fail
ZZRG.F,0,Fail
IS3V.DE,31111,Fail
FDD,0,Error
MSTI,0,Fail
ICNT.F,0,Fail
REZ,0,Error
QGRO,11858,Fail
FLN,0,Error
JAGG,0,Fail
SPTM,0,Error
GNOV,921,Fail
NFAM.TO,0,Fail
FAS,0,Error
TDSC,16191,Fail
EXSD.F,0,Fail
2UKL.L,0,Fail
USIX.L,0,Fail
UPVL.L,506,Fail
PHG.PA,0,Fail
HMED.L,0,Fail
EVMT,1158,Fail
CVY,0,Error
ELF5.DE,0,Fail
SINV,0,Fail
AOTG,19,Fail
FELC,611045,Pass
EETH,34471,Fail
PSWD.DE,140,Fail
FGQP.L,2670,Fail
HCRB,6004,Fail
H4ZT.DE,566,Fail
AETH,4238,Fail
NHYB.TO,300,Fail
MFEM,5241,Fail
VCAR,1043,Fail
BUXX,203461,Pass
QQQ3.L,22,Fail
COUK.L,1,Fail
FXRU.ME,0,Fail
TOCA.TO,0,Fail
AETH.SW,1035,Fail
MMKT,4921,Fail
MQQQ,1571,Fail
ETHA,1516672,Pass
PSMO,23049,Fail
IUQF.L,1478,Fail
CSGLDE.SW,0,Fail
FCIG.TO,0,Fail
XKSD.L,0,Fail
FAGB.SW,0,Fail
IGAF.TO,200,Fail
PCOR.TO,6000,Fail
JGLO,705901,Pass
FXCH,0,Fail
XMU.TO,411,Fail
GLOF,6253,Fail
BBP,2879,Fail
CPSJ,10445,Fail
XMKA.DE,3126,Fail
IBHA,0,Fail
DWMC,0,Fail
BSE500IETF.BO,0,Fail
ACWL.L,0,Fail
PZA,0,Error
ASIU.L,0,Fail
GRNV.AX,262,Fail
IJAN,20187,Fail
176710.KS,0,Fail
XMUD.L,48,Fail
AGIH,0,Fail
B500.DE,404,Fail
CBU0.L,1489,Fail
EXCH.AS,288636,Pass
IOGP.L,2,Fail
360750.KS,611721,Pass
XAR,0,Error
ESEU.L,122,Fail
XMTW.L,1442,Fail
ALSRF,0,Fail
B500.F,0,Fail
270810.KS,9243,Fail
XBZ.TO,0,Fail
UKMV.L,0,Fail
DEF,0,Fail
FDAT,2891,Fail
KLMT.DE,610,Fail
FLOT,0,Error
UAPR,9800,Fail
C006.F,0,Fail
FXRW.ME,0,Fail
UC63.L,0,Fail
BRGL,0,Fail
FEMS,148764,Fail
PEMD.L,2,Fail
304660.KS,80152,Fail
9402.SR,0,Error
UIM4.DE,1217,Fail
KNGZ,1357,Fail
QTJA,647,Fail
IVOO,0,Error
INR.PA,23986,Fail
AMAX.TO,15018,Fail
GLBY,0,Fail
LCJG.L,300,Fail
FLLV,0,Fail
DGRW.SW,0,Fail
XHYC,0,Fail
XCX3.L,2095,Fail
BRKY.NE,2624,Fail
IWDL,0,Fail
XZEC.DE,6,Fail
CETF.AX,3522,Fail
TCLB.TO,1900,Fail
NORW,0,Error
XUCM.L,2532,Fail
MVW.AX,39859,Fail
GSIG,0,Fail
HEAL.L,38,Fail
RPAB.L,0,Fail
FLQA.L,367,Fail
QQQW,30087,Fail
QDVL.DE,389492,Pass
KOTAKPSUBK.NS,0,Fail
HXX.TO,330,Fail
JETS,2452384,Pass
SHYG.L,259,Fail
BAMD,12048,Fail
VGSH,0,Error
MFDX,25276,Fail
FRI,0,Error
SOGU,0,Fail
LDAP.L,0,Fail
VERE.L,104,Fail
U71G.L,470,Fail
LTWN.DE,0,Fail
VEUD.L,2278,Fail
XZEM.L,9,Fail
CETF,0,Fail
VSB.TO,17831,Fail
TSDD,959512,Pass
HSEP.L,17,Fail
3042.HK,0,Error
3HSE.L,0,Fail
ITDC,2260,Fail
DXSM.DE,3306,Fail
GCAD,357,Fail
HCMT,109042,Fail
PRAR.DE,9460,Fail
CYGB.L,1524,Fail
IFED,0,Fail
MLPB,6078,Fail
IGN,0,Fail
FANZ,0,Fail
CWEU.L,0,Fail
3SVO.L,0,Fail
FDRR,12717,Fail
GENY.DE,100,Fail
JBEM.DE,4499,Fail
LQDG.L,20,Fail
EWC,0,Error
ELEC.L,0,Fail
XRSS.L,0,Fail
EMXC,1184878,Pass
JJN,0,Fail
CBDX.L,0,Fail
337160.KS,2,Fail
CRHG.L,2582,Fail
JYN,0,Fail
3TSM.AS,102,Fail
UEEH.DE,50195,Fail
SETFBSE100.BO,470,Fail
SEDY.L,1041,Fail
GQRE,15020,Fail
IGEM.AS,2773,Fail
KMLM,39183,Fail
TCUS.L,0,Fail
RYZZ,0,Fail
IWFL,232,Fail
IHYG.L,12,Fail
SRHQ,0,Fail
UBU7.DE,3364,Fail
ENGY.L,1,Fail
ZGQ.TO,13152,Fail
DCMT,3057,Fail
381180.KS,346304,Pass
TEGB.L,3,Fail
LMDA.DE,0,Fail
FNCW.L,0,Fail
HHH,0,Error
GBND.L,0,Fail
XXCH,1,Fail
SPYM.DE,4361,Fail
XMJP.L,1399,Fail
3SSN.PA,0,Fail
RMIF,291,Fail
TIPX,291959,Pass
BWZ,0,Error
VGWE.DE,6254,Fail
SLX,0,Error
UIFS.L,30,Fail
JPSE,17659,Fail
AQWA,562,Fail
USCL.TO,11784,Fail
SXRG.DE,2751,Fail
LDCE.DE,53,Fail
HRA.TO,0,Fail
UTIW.L,0,Fail
LVIN,0,Fail
SUPP,722,Fail
E500.DE,5432,Fail
ARGS.L,0,Fail
C020.DE,0,Fail
AGRU.L,0,Fail
XSOE,130797,Fail
HSJD.L,181,Fail
DIVI,157127,Fail
QSPT,26211,Fail
FXUS.ME,0,Fail
OVLH,0,Fail
292750.KS,0,Fail
FVI,0,Fail
CGGE,32177,Fail
IEAA.L,2900,Fail
TBLL,74999,Fail
VWI,556,Fail
CMAG.TO,701,Fail
SURE,0,Error
IUS6.DE,5183,Fail
ALQD.DE,0,Fail
JMEE,44740,Fail
CARS.TO,101,Fail
SAZE.L,0,Fail
WEED,3697,Fail
DYFI,12228,Fail
TAIS.L,0,Fail
LU2265794276.SG,0,Fail
UEFD.DE,451,Fail
CU9.PA,124,Fail
UIQK.DE,3595,Fail
ERY,0,Error
BITS,609,Fail
ETHI.AX,43276,Fail
CBEF.MI,474,Fail
PUS5.L,0,Fail
YEAR,71440,Fail
SGLN.L,591,Fail
UC03.L,0,Fail
AW1B.F,0,Fail
GDX.L,110,Fail
FFTI,0,Fail
BID1.L,0,Fail
BRND.MI,2065,Fail
VYM,0,Error
IEMB.L,0,Fail
PZT,0,Error
152380.KS,547,Fail
EJP3.MI,4033,Fail
FSIG,904548,Pass
NTSE,660,Fail
UCRH.F,0,Fail
MCHS,5140,Fail
JJATF,0,Fail
XD9U.DE,2129,Fail
OVB,9503,Fail
SQS.L,0,Fail
WHCA.AS,0,Error
HEDF.L,0,Fail
BIGB,0,Fail
BBBS,5034,Fail
HEWG,0,Fail
SIBB.AS,0,Fail
GDXJ,0,Error
5SPY.AS,500,Fail
IVVM,5434,Fail
PHYL,18587,Fail
DIRT,0,Fail
TS3S.F,0,Fail
BSJP,1795039,Pass
CLRG,0,Fail
VLUS.DE,421,Fail
ENOA.DE,71,Fail
SETFNN50.NS,29084,Fail
AVMU,2415,Fail
XMLD.L,0,Fail
261140.KS,52,Fail
CMBG.L,0,Fail
SXOPEX.DE,0,Fail
IS3K.DE,964,Fail
RSPF,0,Error
RWJ,0,Error
EGV7.DE,62,Fail
ABN3.DE,0,Fail
ACSI,0,Fail
BSJU,56816,Fail
ZCPB.TO,200,Fail
EL4M.DE,6,Fail
HOGS.L,900,Fail
UTES,117072,Fail
SCIU,0,Fail
NEED,0,Fail
HSTC.L,1000,Fail
EXV1.DE,73641,Fail
FTA,0,Error
HDEM.L,21,Fail
SYI.AX,1133,Fail
DWT,0,Fail
XMLA.L,114,Fail
IVOP,0,Fail
PFMS.TO,0,Fail
DBX2.DE,0,Fail
3CRE.L,0,Fail
227550.KS,2159,Fail
SARK,237494,Pass
3BAE.L,250,Fail
SBAE.L,0,Fail
GOAI.MI,9870,Fail
YINN,0,Error
XZW0.DE,87141,Fail
MOON,0,Fail
DBGR,0,Fail
FCTR,1092,Fail
EMEH.DE,500,Fail
3NFE.F,0,Fail
PSMG,0,Fail
IQQG.DE,1141,Fail
DFEN.DE,0,Error
EMH5.L,0,Fail
DI,0,Fail
XDU.TO,206,Fail
GINN,4184,Fail
BBGE.L,0,Fail
CGSM,152347,Fail
QRH.TO,0,Fail
DXS5.DE,3284,Fail
MBOX,2328,Fail
CEBG.DE,349,Fail
EL4C.DE,3192,Fail
IJR,0,Error
3LMO.L,10,Fail
3LNI.L,2,Fail
102780.KS,48481,Fail
WCDS.AS,2,Fail
NSPI,0,Fail
C33.PA,0,Fail
FNGG,11265,Fail
LU2265794946.SG,0,Fail
AGGB.L,0,Fail
7231.HK,0,Fail
GLCB.L,600,Fail
KROP.F,0,Fail
3HCL.L,77,Fail
AZBL,0,Fail
GBNG.L,0,Fail
UIMP.DE,1088,Fail
ZPDD.DE,1048,Fail
VT3.L,0,Fail
DRUP.DE,4553,Fail
UGRW.L,21,Fail
UIM2.DE,1401,Fail
TSLV.L,0,Fail
TLTD,4753,Fail
EUFM.L,0,Fail
ZIG,3163,Fail
ICICI500.NS,0,Fail
FMK,0,Fail
BIGY,0,Fail
DTRE,0,Error
GSEU,10064,Fail
PSMC,0,Fail
SPHC.MI,113,Fail
HAPY,10,Fail
DES2.DE,501566,Pass
UXI,0,Error
QEBH.TO,100,Fail
OCTA,580,Fail
AVGX,239340,Pass
XDND.DE,1441,Fail
LYY8.DE,2645,Fail
ECOF.MI,616,Fail
TYD,0,Error
IFSU.L,0,Fail
GCE,0,Fail
CHIX,0,Fail
SXQG,353,Fail
RETL,0,Error
JJM,0,Fail
URGB.L,0,Fail
140950.KS,6,Fail
HGD.TO,0,Error
PGRO,10905,Fail
36B1.DE,1270,Fail
HTUS,3115,Fail
FEIG,6234,Fail
SPP1.DE,4353,Fail
PFUT,25581,Fail
2801.HK,0,Error
2B77.DE,68653,Fail
OMFS,89494,Fail
FHYS,1279,Fail
UC93.L,4,Fail
OILX,0,Fail
RNWZ,4,Fail
SC00.DE,353,Fail
USCHWH.SW,28348,Fail
EMCB,1695,Fail
NVDY,2281863,Pass
EWA,0,Error
HYXU,5130,Fail
GOLDBEES.NS,10062760,Pass
ZZZD.TO,500,Fail
CMCE.TO,0,Fail
3GOO.MI,469,Fail
FINX.MI,0,Fail
CMGB.L,0,Fail
US3.SW,13,Fail
BKCH,72539,Fail
HOML,0,Fail
XZMU.DE,10782,Fail
AYEP.F,0,Fail
KRUZ,7300,Fail
091180.KS,133935,Fail
ARKB,590823,Pass
QDFD.AS,0,Fail
HTD.TO,0,Fail
D5BK.DE,13641,Fail
IE00B1XNH568.SG,0,Fail
18MU.DE,0,Fail
DALI,12909,Fail
AGGE.AS,2778,Fail
ILDR,2832,Fail
COWZ,1337070,Pass
CGIE,64930,Fail
FVL,0,Fail
ULTR,0,Fail
CHIU,0,Fail
BUG,142470,Fail
WUTI.SW,0,Error
NSCB.TO,301,Fail
HMJP.L,256,Fail
FGLD,0,Fail
LU2240851688.SG,0,Fail
FXTB.ME,0,Fail
18MP.DE,126,Fail
3SPO.MI,0,Fail
RTWP.L,950,Fail
SWDA.L,156,Fail
AMJ,0,Fail
DJRE.AX,2289,Fail
WFIN.L,432,Fail
EDGI,18249,Fail
CU2G.L,0,Fail
COPA.MI,14942,Fail
EEXF.L,0,Fail
IFRD.AS,2516,Fail
SCWS.SW,150,Fail
FFEU,0,Fail
JZRO,0,Fail
0FLE.L,0,Fail
ARKD,378,Fail
HDLS,0,Fail
IDJP.L,100,Fail
SP5H.PA,163,Fail
219480.KS,16787,Fail
IBB3.L,0,Fail
GDXD,1001140,Pass
122260.KS,3985,Fail
1PAS.MI,285,Fail
RSHO,12312,Fail
JULJ,1794,Fail
SPPY.DE,10053,Fail
ETHW,148231,Fail
GAZ,0,Fail
SZME.L,0,Fail
PABU.L,0,Fail
FLXB.L,0,Fail
USM.NZ,1129,Fail
OMOM,0,Fail
SESP.L,0,Fail
EIMT.MI,1237,Fail
QQQD,69,Fail
PLAN.L,0,Fail
XFC.TO,0,Fail
HYIH,0,Fail
3SRD.L,2,Fail
QUAL30IETF.BO,0,Fail
VT,0,Error
SUAG.L,0,Fail
XUEM.DE,2955,Fail
X1G.PA,61,Fail
36BE.DE,4487,Fail
LYLEM.SW,0,Fail
SXR7.DE,3617,Fail
WLDU.L,0,Fail
STHE.L,174,Fail
ITPS.L,34,Fail
FJPS.L,0,Fail
NIO3.L,22,Fail
CI2.PA,75,Fail
3SOR.PA,0,Error
STHS.L,370,Fail
3KOR.L,0,Fail
AEJL.L,0,Fail
IUS3.DE,5576,Fail
EMSA.MI,10474,Fail
IFEU,0,Fail
BJJN,0,Fail
RYE,0,Fail
MORT,0,Error
LVOL,0,Fail
HUBE.F,0,Fail
SPYM,1390,Fail
3NGS.L,31,Fail
ERNA.L,177069,Fail
NADB.F,0,Fail
CU2U.L,0,Fail
