Symbol,Volume,Status
UJPY,0,No Data
MRNY,121175,Fail
CSY5.DE,198,Fail
VGSR,51300,Fail
JPNH.PA,34,Fail
WTEI.DE,8478,Fail
MFUS,5129,Fail
SYBZ.DE,480,Fail
S600.L,0,Fail
ISDS,0,No Data
UBUR.DE,79,Fail
USEF.L,0,No Data
FNOV,6540,Fail
GSDE.F,0,No Data
3LUB.L,0,Fail
SSHO.L,0,No Data
BSX.PA,1112,Fail
ADOT.SW,0,No Data
DXS1.DE,221,Fail
VDBA.AX,5380,Fail
309210.KS,0,No Data
TCHI,12042,Fail
PSCW,0,No Data
XWEH.F,0,No Data
QDF,17313,Fail
ASRS.F,0,No Data
EXH2.DE,799,Fail
139230.KS,0,Error
AGNG,2843,Fail
UINC.L,0,Fail
FLIA,16998,Fail
DOD,0,No Data
DGLD,0,No Data
3115.HK,143108,Fail
SPC,8104,Fail
BLCV,648,Fail
XDNU.L,0,No Data
FDCF,14228,Fail
ACWX,452148,Pass
IUMS.L,0,Fail
LLQD,0,No Data
RPD.TO,0,Fail
GBUS.L,0,No Data
JSMD,12934,Fail
RSPD,6371,Fail
XG7G.SW,127,Fail
MOTO,563,Fail
FTIF,0,No Data
EWW,1363601,Pass
FLXC.F,0,No Data
VMIG.MI,0,Error
PINV.TO,0,Fail
WQDV.L,0,Fail
JOET,11834,Fail
RXI,1385,Fail
TMET,77,Fail
SBB,1366,Fail
XOP,1907225,Pass
HYLE.DE,68803,Fail
PBI.TO,0,Error
UEQD.DE,2221,Fail
3DIE.L,0,Fail
IWDC.SW,48399,Fail
TLTW,679850,Pass
JEST.MI,1793,Fail
IJPC.SW,3934,Fail
VNRT.L,0,Fail
AMEI.DE,0,Error
FXDE.ME,0,No Data
3SDO.L,0,Fail
EL46.DE,9517,Fail
LRGE,4254,Fail
ROBT,44280,Fail
SPDW,1198246,Pass
139250.KS,0,Error
TCTL,0,No Data
ROBO,46576,Fail
SJPM.L,0,No Data
RWDC,0,No Data
TYO,27433,Fail
IUSC.DE,4752,Fail
SACC,272,Fail
IVES,707,Fail
PR1H.DE,56815,Fail
TFIV,0,No Data
290080.KS,0,Error
183710.KS,0,Error
EDOM,0,No Data
SHYL,10546,Fail
QQQA,5624,Fail
SXFPEX.DE,0,No Data
HIPS,16485,Fail
FJAN,9601,Fail
LPHG.DE,0,No Data
PBEE,0,No Data
XWD.TO,0,Error
LEXI,3827,Fail
KEMP,0,No Data
HEUV,0,No Data
277650.KS,0,Error
IDIV,0,No Data
SPKY,0,No Data
271060.KS,0,Error
ECON,1339,Fail
CSPX.AS,11072,Fail
VGTY.DE,2276,Fail
IQCY.DE,0,No Data
BAMU,2434,Fail
EESG.PA,1283,Fail
SMSF.L,0,No Data
VNQI,112586,Fail
UFIV,6368,Fail
AYTEF,0,No Data
EMBE.MI,29669,Fail
373490.KS,0,Error
DHYD.AS,106,Fail
UST,48134,Fail
BNK.PA,37333,Fail
RJA,0,No Data
ZID.TO,0,Error
FXIP.ME,0,No Data
UC68.L,0,Fail
XVTD.L,0,Fail
MTE.PA,1528,Fail
1FB.L,0,No Data
RBOT.TO,0,Error
4UBR.F,0,No Data
UEF8.DE,474,Fail
JPSU.L,0,No Data
MON100.NS,380682,Pass
3LSQ.L,0,Fail
XRSM.DE,66,Fail
AWSR.L,0,No Data
CACB.TO,0,Error
MXEU.L,0,No Data
307010.KS,0,No Data
IPAY,19020,Fail
EWEB,0,No Data
JBR,0,No Data
PBB,0,No Data
LYSX.DE,1366,Fail
SAGG.L,0,Fail
CROP,0,No Data
AASG.L,0,Fail
PABW.L,0,No Data
DSLVF,0,No Data
V80D.DE,1293,Fail
EMAG,0,No Data
3TYL.L,0,Fail
IUSZ.DE,44973,Fail
307510.KS,0,Error
PABV.F,0,No Data
IROB.DE,13325,Fail
MLPZ,0,No Data
3SSQ.MI,0,No Data
SJD.L,0,No Data
MJO,0,No Data
GASL,0,No Data
JYEH.MI,4,Fail
VIRS,0,No Data
USOU,0,No Data
3BAL.MI,125896,Fail
HUV.TO,0,Error
CAGG.TO,0,Fail
NIFTYIETF.NS,0,Error
FCY.TO,0,No Data
IBCX.L,0,Fail
TIPA.L,0,Fail
3SMH.L,0,Fail
VLUD.DE,196,Fail
CC1U.PA,300,Fail
CIZ,6080,Fail
AMEL.DE,1752,Fail
3SRR.L,0,Fail
BOIL,11488983,Pass
ZNQ.TO,0,Error
AEJ.L,0,Fail
QQH,11898,Fail
STKX.MI,16,Fail
V50A.DE,15337,Fail
ALPL30IETF.BO,0,No Data
MIBX.L,0,No Data
GABF,2375,Fail
CPXJ.L,0,Fail
V3GP.L,0,Fail
PHSP.L,0,Fail
COTN.L,0,Fail
XINC.TO,0,Error
JMBE.DE,646,Fail
500U.L,0,Fail
EXI1.DE,1418,Fail
HKOR.L,0,Fail
QEBL.TO,0,Fail
RUSL,0,No Data
BETE,636,Fail
NEWZ,0,No Data
XWLD.L,0,Fail
ULBR,0,No Data
FONE,0,No Data
DBXT.DE,137349,Fail
XGR.TO,0,No Data
CHIR,0,No Data
WIGG.L,0,Fail
ESIN.L,0,Fail
SLMC.DE,96425,Fail
KLMH.DE,3425,Fail
PR1C.DE,25503,Fail
INRL.L,0,Fail
HEPZF,0,No Data
FEUL,0,No Data
WSRI.TO,0,Error
DPAY.L,0,No Data
ZLU.TO,0,Error
DCMB,0,No Data
SCCB,0,No Data
SUSB,68965,Fail
XXV,0,No Data
DYY,0,No Data
RENW.MI,10883,Fail
NSPL,0,No Data
VNRT.DE,4635,Fail
FLXP.F,0,No Data
DBXI.DE,200,Fail
VAL.PA,267,Fail
VAE.AX,589,Fail
AUGZ,0,No Data
CV9.PA,33,Fail
RDMX,0,No Data
SGGFF,0,No Data
VMBS,573743,Pass
CMOD.L,0,Fail
ZGD.TO,0,Error
VAPX.L,0,Fail
HBU.TO,0,Error
EPRA.PA,1263,Fail
DOGG,8217,Fail
XIT.TO,0,Error
LUXX,231,Fail
SGLP.L,0,Fail
INFU.L,0,No Data
BPAY,0,No Data
BTCR,0,No Data
PYZ,918,Fail
FBTU.L,0,Fail
TRSG.L,0,Fail
3166.HK,0,No Data
MOM,0,No Data
OGIG,9100,Fail
EL4S.DE,33,Fail
P500.DE,799,Fail
COI1.L,0,No Data
QDYN,0,No Data
GILG.L,0,Fail
JPST,2670891,Pass
PSR,1546,Fail
HFR.TO,0,Error
IMCV,9873,Fail
GTR,2828,Fail
ROAI.DE,0,No Data
D100.F,0,No Data
TCRS.DE,233,Fail
HCAL.TO,0,Error
XNIF.L,0,Fail
FGB.TO,0,Error
HGR.TO,0,Error
FBCV,6941,Fail
HVST.AX,12213,Fail
252710.KS,0,Error
SHDG,0,No Data
540G.DE,0,No Data
DXJA.L,0,Fail
IUSA.L,0,Fail
PLTU.L,0,No Data
IB25.MI,0,Error
IGLO.L,0,Fail
BKIE,9207,Fail
IBCI.L,0,Fail
3LAR.PA,1955,Fail
CLDL,51453,Fail
KGRN,1768,Fail
H4ZW.DE,0,No Data
IHPCF,0,No Data
IEEU.L,0,No Data
CORU.L,0,No Data
3ARE.L,0,Fail
BBEG.DE,2685,Fail
E500.F,0,No Data
7500.HK,271353100,Pass
HSPX.L,0,Fail
WTIZ.DE,1070,Fail
SCHQ,206025,Pass
PFEL,0,No Data
EMQP.L,0,Fail
AAP2.L,0,Fail
XDJA,0,No Data
UC67.L,0,Fail
BZQ,57604,Fail
LCRP.L,0,Fail
SPMV.L,0,Fail
ELLE.L,0,No Data
REML,0,No Data
MASPTOP50.BO,0,No Data
IYJ,12376,Fail
EBUY.DE,2680,Fail
326240.KS,0,Error
T10G.L,0,Fail
XD9C.SW,3126,Fail
3LTS.L,0,Fail
SPKX,0,No Data
LYQ2.DE,770,Fail
MCEU.PA,34,Fail
3XLE.AS,0,No Data
JAPB.AS,0,No Data
HIDR.L,0,Fail
MGMT,8198,Fail
KNOW,1094,Fail
DH2O.L,0,Fail
EUR.TO,0,No Data
WTEM.DE,3348,Fail
SC02.DE,59,Fail
OCTQ,727,Fail
3031.HK,0,No Data
TARK,39500,Fail
PR1P.DE,2593,Fail
DVOL,2315,Fail
HAUS,7721,Fail
TIPH.L,0,Fail
160580.KS,0,Error
LVHE,0,No Data
7522.HK,3542700,Pass
314700.KS,0,Error
SPEU,176654,Fail
GDXJ.L,0,Fail
UCT2.DE,505,Fail
FLXG.DE,20215,Fail
XFR.TO,0,Error
AGBP.L,0,Fail
FRNE.DE,167,Fail
RFUN,0,No Data
RWX,9195,Fail
XLPS.MI,36,Fail
NSCS,345,Fail
FJUN,7333,Fail
GLDW.L,0,Fail
EWO,5953,Fail
CSTD.DE,0,No Data
AMZZ,69127,Fail
WEIX,3343,Fail
APRZ,994,Fail
GYC,0,No Data
BSCL,0,No Data
VNGD60.MI,7919,Fail
205720.KS,0,Error
TQQQ,33612370,Pass
GDPY.TO,0,Error
WTEU.DE,200,Fail
SDCI,4824,Fail
DGRG.L,0,Fail
CVSE,361,Fail
DGAZ,0,No Data
DBA,305807,Pass
277640.KS,0,Error
3USL.MI,7311,Fail
PIT,431,Fail
WTEB.DE,321,Fail
3ZM.L,0,No Data
LESG.L,0,No Data
SPWO,14628,Fail
FFHG,0,No Data
18M6.DE,0,No Data
UIM6.DE,138,Fail
GOCT,9457,Fail
IBDS,251439,Pass
ABSLBANETF.BO,0,No Data
PFFL,1135,Fail
229200.KS,0,Error
QPT,0,No Data
JPST.L,0,Fail
IBGS.L,0,Fail
DDEZ,0,No Data
EEUD.L,0,Fail
FWRG.L,0,Fail
RISN,1512,Fail
ACWI.PA,31,Fail
EUN9.DE,382,Fail
SMOT,34068,Fail
BSUS.L,0,Fail
PMOM,0,No Data
289250.KS,0,Error
FXRB.ME,0,No Data
RCB.AX,400,Fail
EEA.PA,100,Fail
3SIL.MI,11079,Fail
XDWU.MI,11268,Fail
EL4F.DE,7157,Fail
XAD1.MI,2216,Fail
XFNT.MI,9,Fail
MCHS.L,0,Fail
276990.KS,0,Error
JPPS.DE,608,Fail
VMIG.L,0,Fail
SC0I.DE,138,Fail
COPX.L,0,Fail
DCG.TO,0,Error
XEC1.F,0,No Data
KRMA,2888,Fail
CB3.PA,205,Fail
NSAV.NE,0,Error
SYGP.JO,472,Fail
MFE.PA,3343,Fail
ISDB,0,No Data
IBDD,0,No Data
SILJ,1150304,Pass
MCRO,0,No Data
HEWI,0,No Data
ZSB,0,No Data
REDV,0,No Data
LYY4.DE,63,Fail
BALTF,0,No Data
XSW,6878,Fail
PLUG.L,0,No Data
EGRG.L,0,Fail
IUSU.L,0,Fail
FLXD.L,0,Fail
INRO,3304,Fail
LYEB.DE,614,Fail
SXRV.DE,7219,Fail
SC03.F,0,No Data
LQD,4335405,Pass
RIZF.DE,35578,Fail
540F.DE,0,Error
ETLI.DE,619,Fail
287310.KS,0,No Data
RPDH.TO,0,Error
YPS,0,No Data
ESGH.PA,5465,Fail
WELN.DE,5964,Fail
FRLG,0,No Data
UDEC,1238,Fail
EUSR.L,0,Fail
CUK.L,0,No Data
GDIG.L,0,Fail
WBIF,755,Fail
TANN.L,0,No Data
FRUE.L,0,No Data
GSEM.L,0,Fail
QGOLDHALF.NS,0,Error
FLXG.L,0,Fail
EEM,20177943,Pass
NUGT,976394,Pass
IBCI.DE,5168,Fail
FAIL,13189,Fail
VUTY.L,0,Fail
IQQH.DE,310593,Pass
EUO,9990,Fail
EMCH.SW,34475,Fail
LOPP,0,No Data
SPFV.DE,0,Error
XDG.TO,0,Error
FIYY,0,No Data
PHPP.L,0,Fail
SUSW.L,0,Fail
CZX.DE,0,Error
UEFR.DE,0,No Data
3071.HK,0,Fail
307520.KS,0,Error
DJIA,13270,Fail
IPFF,0,No Data
VSC.TO,0,Error
XQUE.MI,11318,Fail
XCS4.DE,4672,Fail
AFLG,3290,Fail
UBR,429,Fail
ONEV,2949,Fail
GLOV,1599,Fail
BKLN,1480727,Pass
INDL,16250,Fail
XX25.L,0,Fail
TECL,921927,Pass
XSTC.L,0,Fail
SXMPEX.DE,0,No Data
PABW.PA,0,Error
PR1R.DE,15471,Fail
TYBS,0,No Data
CHAD,0,No Data
SIHY,12645,Fail
GRNR,0,No Data
3XFE.L,0,Fail
FEVR,0,No Data
GSDE.DE,34703,Fail
W1TA.DE,3438,Fail
EL4A.DE,4001,Fail
ITKY.L,0,Fail
MDBE.SW,3360,Fail
DFSE,16041,Fail
SC0Q.F,0,No Data
3LDE.L,0,Fail
MACG.L,0,Fail
FGV.TO,0,No Data
GOGB.L,0,Fail
BPRF.TO,0,Error
TRD3.DE,454,Fail
EVSTC,0,No Data
FSMF.L,0,Fail
FMDE,137530,Fail
OIL,0,No Data
XS2696138077.PA,0,No Data
KLWD.L,0,Fail
HEFV,0,No Data
QAI,69518,Fail
ECBI.F,0,No Data
ASMF,1092,Fail
SC01.F,0,No Data
FLHK,5737,Fail
UIM3.DE,3,Fail
GGRG.L,0,Fail
EIBX.DE,200,Fail
KGRO,0,No Data
PFL.TO,0,Error
PHAU.L,0,Fail
EXHC.DE,934,Fail
EWJ,2416033,Pass
HTFA,0,No Data
AFTY,0,No Data
JHDV,0,No Data
FKUD.L,0,No Data
EXI5.DE,7672,Fail
DXSD.DE,0,No Data
DFND,278,Fail
USUE.DE,864,Fail
V3AB.L,0,Fail
BSCM,0,No Data
GPIQ,43880,Fail
IHYF,20851,Fail
JPHU.L,0,No Data
VAB.TO,0,Error
IUSE.L,0,Fail
PFIX,99639,Fail
FCG,116438,Fail
IIND.AX,4184,Fail
SOYO.L,0,Fail
XESE.L,0,No Data
NDQ.AX,50417,Fail
YGOG.NE,0,Error
AEMD.DE,12649,Fail
CAOS,2346,Fail
EUHI.DE,1,Fail
SWIM.L,0,No Data
CGBL,350050,Pass
VJPN.DE,16007,Fail
AIGG.L,0,Fail
NBDS,800,Fail
BLUM.DE,0,No Data
EFIW.L,0,No Data
ACDC.AX,2968,Fail
VTOP.SW,0,No Data
IWO,181217,Fail
LEMD.L,0,Fail
ITDH,3394,Fail
ZPDF.DE,10627,Fail
TWIO,3134,Fail
143850.KS,0,Error
JE13.L,0,No Data
ECRN.MI,0,No Data
ESGE,291141,Pass
BRTR,327,Fail
CSBGC7.SW,28222,Fail
LMLP,0,No Data
ELFW.DE,69851,Fail
EWSA.AS,123910,Fail
VLUU.DE,0,Error
VCB.TO,0,Error
XCS4.L,0,Fail
XCS5.DE,41653,Fail
SPPE.DE,99326,Fail
CB5.PA,0,No Data
PLRG,0,No Data
LCUK.L,0,Fail
ARKG,1556891,Pass
QPFF,7081,Fail
DBV,0,No Data
HISA.NE,0,Error
XSP.TO,0,Error
PIFI,260,Fail
V20A.F,0,No Data
HUBL.TO,0,Error
OM3Y.DE,931101,Pass
CGUS,457424,Pass
NUSA,0,No Data
SPPP.L,0,Fail
COMMOIETF.BO,0,No Data
3ROK.L,0,No Data
TRGB.L,0,Fail
VSGX,56296,Fail
CLIA,0,No Data
BND,3378523,Pass
RESD,0,No Data
HOD.TO,0,Error
ESIC.F,0,No Data
EXW3.DE,373,Fail
FXO,178492,Fail
ACSG,0,No Data
SXRPEX.DE,0,No Data
XDEW.L,0,Fail
BSCN,0,No Data
GIQU.TO,0,Fail
GAS.TO,0,No Data
CSSLI.SW,3721,Fail
BSR,102,Fail
JRZD.L,0,No Data
IND.PA,122,Fail
SXRR.DE,420,Fail
INRU.L,0,Fail
SABE.L,0,No Data
SQ3.L,0,Fail
QED,0,No Data
EXXU.DE,680,Fail
FSST,389,Fail
FXIM.ME,0,No Data
ISZE,0,No Data
ETSA.DE,4,Fail
HCA.TO,0,Error
130730.KS,0,Error
EQSG.L,0,Fail
TCHP,97032,Fail
LBDC,0,No Data
GOVT.AX,2,Fail
UTEN,39657,Fail
ISPY.MI,33093,Fail
E15H.DE,2200,Fail
UBIO,0,No Data
SPXE,693,Fail
CRPU.L,0,Fail
DNOV,3432,Fail
LYCOSW.SW,0,No Data
3SRI.L,0,No Data
SECD.DE,1095,Fail
QOWZ,449,Fail
SPAQ,1,Fail
IPDP,1479,Fail
EEI.L,0,Fail
ETHI.TO,0,Error
UBR3.L,0,Fail
XZBU.L,0,No Data
CFLX.TO,0,Error
GOAI.DE,10244,Fail
QQD,0,No Data
DFGX,1034,Fail
LRUS.DE,0,No Data
UBG,0,No Data
USPG.L,0,Fail
LEAD,0,No Data
FRNW,7514,Fail
SIXL,0,No Data
GCIG,0,No Data
FSZ,663,Fail
DOCG.L,0,Fail
PR.TO,0,Error
LCEU.DE,180,Fail
EASI,0,No Data
IE00B4K6B022.SG,0,No Data
ESGU.L,0,Fail
MEMS,403,Fail
IGSU.L,0,Fail
SC0P.DE,248,Fail
BOB,0,No Data
BRZU,104145,Fail
PRIE.L,0,Fail
GOUD.L,0,No Data
FYX,10619,Fail
ESGJ.L,0,No Data
SP5Y.L,0,Fail
2B7B.DE,94507,Fail
DRUA,0,No Data
XIG.TO,0,Error
CP9G.L,0,No Data
AGT,0,No Data
JPHF,0,No Data
XUTD.DE,682,Fail
LEND,0,No Data
FDRV,5350,Fail
FLPE.L,0,Fail
BAMY,3960,Fail
EMUC.SW,1925,Fail
IDTC.SW,80193,Fail
RTWO.L,0,Fail
UB0F.L,0,No Data
XLIS.L,0,Fail
HNSC.L,0,Error
V20D.DE,137,Fail
EGOG.L,0,No Data
RNEM,36,Fail
XPH,22060,Fail
MVP,0,No Data
LUTI.DE,0,Error
HSEF.L,0,Fail
BAB2.L,0,No Data
DOCT,40677,Fail
PMNT.TO,0,Error
QID,3517737,Pass
SCHK,246911,Pass
MCTS.L,0,Fail
FEMI.L,0,Fail
DURA,1740,Fail
HYHG,7378,Fail
QQMG,20320,Fail
PSCH,10327,Fail
HSD.TO,0,Error
SPIP,79824,Fail
SNA2.DE,105619,Fail
SPY5.DE,2999,Fail
IMEA.SW,0,Error
XMV.TO,0,Error
LOIL.L,0,Fail
AMEM.DE,227712,Pass
HSUV-U.TO,0,Error
5HED.DE,0,Error
WELP.L,0,Fail
FXFA.ME,0,No Data
3SSA.PA,0,No Data
BSCR,311038,Pass
JPMV,0,No Data
GDVD,0,No Data
139220.KS,0,Error
EUSE.MI,50,Fail
CLIX,497,Fail
DIHP,325745,Pass
UIM9.DE,13595,Fail
ZBBB.TO,0,Fail
FYLG,2917,Fail
SC0P.F,0,No Data
XGIU.F,0,No Data
GOLB.L,0,Fail
CD5.PA,1585,Fail
PYPS.L,0,No Data
FNGZ,0,No Data
E15G.DE,2,Fail
IHHY.AX,9,Fail
FIVR,0,No Data
SPXD.L,0,Fail
LTCM.DE,0,Error
UMMA,47824,Fail
QGRW,38010,Fail
TNO.PA,2915,Fail
EL49.DE,2758,Fail
PPSC,0,No Data
AKWA.F,0,No Data
PSRF.L,0,Fail
SBIO.MI,1720,Fail
CMOP.L,0,Fail
CD91.DE,0,Error
INFL.L,0,No Data
AVIE,0,No Data
IEMM.AS,2063,Fail
UNIY,17,Fail
GBUG,0,No Data
VEUR.L,0,Fail
IH2O.L,0,Fail
THD,39332,Fail
DGEN.L,0,No Data
ILCB,14678,Fail
SNVD.L,0,Fail
RNRG,3751,Fail
SUOC.SW,11258,Fail
HCN.TO,0,No Data
GSUS,24166,Fail
USUP.DE,0,Error
BAES.L,0,No Data
157450.KS,0,Error
ZBK.TO,0,Error
CPER,176239,Fail
SXNPEX.DE,0,No Data
3167.HK,5050,Fail
ICPB.TO,0,Error
SVOL,574069,Pass
EAGG,145175,Fail
AVES,18243,Fail
STHY.L,0,Fail
3085.HK,0,No Data
FCA,49386,Fail
EGRO.PA,2,Fail
3LZN.L,0,Fail
PCRD.L,0,Fail
IGWD.L,0,Fail
3SVW.PA,871,Fail
IDBIGOLD.NS,0,No Data
HLTW.L,0,No Data
QXM.TO,0,Error
TSWE.L,0,No Data
TERM,0,No Data
LYPI.DE,0,No Data
VJPN.L,0,Fail
IH2O.MI,16056,Fail
329650.KS,0,Error
XSSX.L,0,Fail
REMX.L,0,Fail
BSCQ,512837,Pass
SRIW.L,0,Fail
ZWB.TO,0,Error
3053.HK,0,Error
VDF3.L,0,No Data
MMSC,1503,Fail
XCS7.L,0,Fail
JRBE.L,0,No Data
SPTE.L,0,No Data
IMSI,477,Fail
ICGA.F,0,No Data
H4ZR.DE,0,No Data
MVED.L,0,No Data
IDVY.L,0,Fail
AVMV,6032,Fail
DWCR,0,No Data
LGUS.L,0,Fail
7230.HK,0,No Data
500X.AS,9994,Fail
XCS.TO,0,Error
FLYD,1112,Fail
EVAE.PA,79,Fail
CDLB.TO,0,Error
EL41.DE,306,Fail
BALI,15750,Fail
BGRN,16619,Fail
MAKX,142,Fail
D5BH.DE,5715,Fail
BBAG,35416,Fail
ILV.TO,0,No Data
VRP,235190,Pass
TRIA.L,0,No Data
138920.KS,0,Error
SPXE.L,0,Fail
HBF.TO,0,Error
FHC.TO,220,Fail
UCAP.L,0,Fail
BCOG.L,0,Fail
BUFB,5441,Fail
FIBR,569,Fail
SPF6.F,0,No Data
VPOL.SW,750,Fail
SESW.SW,0,Fail
HGSD,0,No Data
XMID.L,0,Fail
ESNG,0,No Data
SGAJ.DE,378496,Pass
SEMC.L,0,No Data
QRMI,28723,Fail
304780.KS,0,Error
VICE,0,No Data
SC0S.F,0,No Data
QVFE.AS,0,No Data
TPHG.L,0,No Data
FXGD.ME,0,No Data
PSRW.L,0,Fail
SPPT.L,0,Fail
EDEU.PA,27,Fail
ASP.NZ,16516,Fail
SM8T.DE,25,Fail
IWMO.L,0,Fail
UKDV.L,0,Fail
SGDX.AS,0,No Data
VLEU.DE,30,Fail
EKUS.DE,129,Fail
XUH.TO,0,Error
83197.HK,0,No Data
ZYAU.AX,1969,Fail
EFIE.L,0,No Data
FUSU.F,0,No Data
RGLB,0,No Data
EWRD.DE,0,Error
IDAP.L,0,Fail
T3RE.F,0,No Data
UD03.L,0,No Data
ACWI.L,0,Fail
JBEM.PA,34368,Fail
ZSU.TO,0,Fail
EHE.TO,0,Fail
DIVOPPBEES.NS,0,Error
CEC.PA,83,Fail
DTY,0,No Data
MOTE,0,No Data
3SIL.L,0,Fail
DXET.DE,64381,Fail
SPXE.MI,28491,Fail
FXDM.ME,0,No Data
VGE.AX,110,Fail
RORO,1540,Fail
CNSF,0,No Data
OWNS,7254,Fail
CALL.TO,0,Error
MBG,0,No Data
FLXI.DE,44060,Fail
JPSG.L,0,Fail
EXHE.DE,4908,Fail
IEAC.L,0,Fail
EQQQ.MI,2971,Fail
KOTAKNIFTY.BO,0,No Data
XLPS.L,0,Fail
ONG,0,No Data
3PYP.L,0,Fail
2FB.L,0,Fail
IVDG,0,No Data
DBXZ.DE,51085,Fail
MDLV,14930,Fail
MNS.TO,0,Error
WTD9.DE,2,Fail
VUSA.DE,17570,Fail
VSHY,3308,Fail
FPE,684629,Pass
XNZW.F,0,No Data
304770.KS,0,Error
DGZ,2348,Fail
BUG.L,0,Fail
KTEC,33723,Fail
XDWI.DE,4222,Fail
SC04.F,0,No Data
PTM,0,No Data
STXDIV.JO,277401,Pass
CSUS.SW,184,Fail
XMLP.DE,0,No Data
UEF7.DE,656,Fail
UC87.L,0,Fail
PXG.TO,0,No Data
NRGW.L,0,No Data
NESG.L,0,Fail
IBDR,427906,Pass
JGHY.MI,105,Fail
LGJG.L,0,Fail
BMOIF,0,No Data
V3AL.F,0,No Data
BSJQ,69433,Fail
AIAG.L,0,Fail
DOL,14595,Fail
JOYY,0,No Data
MA35.PA,61,Fail
FCQH.TO,0,Error
XEB.TO,0,Error
148070.KS,0,Error
QUID.L,0,Fail
DAGB.L,0,Fail
LYPA.DE,0,No Data
EGV3.DE,1125,Fail
3126.HK,0,No Data
PRAE,0,No Data
FUE,0,No Data
EGV5.F,0,No Data
APRT,1262,Fail
TWM,6049278,Pass
18MM.DE,23,Fail
SPUC,2353,Fail
SHARIABEES.NS,2569,Fail
T1AP.L,0,No Data
36BZ.DE,711222,Pass
AWYX,0,No Data
TRD7.DE,547,Fail
ERND.L,0,Fail
TS2S.L,0,Fail
EEWD.L,0,No Data
JKJ,0,No Data
DGIT.L,0,Fail
BSMQ,16681,Fail
3DES.L,0,Fail
JPSA.L,0,Fail
ROBG.L,0,Fail
X014.DE,1851,Fail
XDAT,1516,Fail
XTWO,11826,Fail
TCBT.DE,20,Fail
ITB,1133575,Pass
FLRG.DE,1,Fail
LASI.DE,612,Fail
QSB.TO,0,Error
SP5G.L,0,Fail
SXRS.DE,25552,Fail
RS2U.L,0,Fail
ETH,14956763,Pass
3TYS.L,0,No Data
RLD.TO,0,No Data
APEX.L,0,No Data
HFD.TO,0,Error
PTB.TO,1100,Fail
HTRD.L,0,No Data
BILD,0,No Data
ETDD.PA,19147,Fail
FRGP.L,0,No Data
QVMP.DE,714,Fail
3OIS.MI,100216,Fail
TPLC,7050,Fail
LDEM,789,Fail
PABD,0,No Data
EUN5.DE,16590,Fail
GLRA.L,0,Fail
FLOT.AX,24751,Fail
140710.KS,0,Error
LNGA.L,0,Fail
AGED.L,0,Fail
SMH.L,0,Fail
3BRS.MI,2909158,Pass
XESW.L,0,Fail
GDE,11393,Fail
DMAT,1147,Fail
XZMJ.DE,62688,Fail
HUM.TO,0,Error
BB3M.L,0,Fail
FTCB,159381,Fail
3SUD.DE,99213,Fail
HMCD.L,0,Fail
SHNY,8758,Fail
ENFR,59492,Fail
FIVG,0,No Data
TCHF,0,No Data
BMAR,8736,Fail
EXSA.DE,155839,Fail
SGOL,2123197,Pass
COWTF,0,No Data
PXU.TO,0,No Data
UGLDF,0,No Data
EBUL.MI,165,Fail
ISAG.L,0,Fail
DGRP.L,0,Fail
BBIB,58374,Fail
371450.KS,0,Error
USRD,100,Fail
ESIT.DE,31108,Fail
XDEP.DE,11535,Fail
AOX.DE,942,Fail
AMND,0,No Data
AXISNIFTY.NS,7447,Fail
SCID,0,No Data
SUSC.L,0,No Data
SXLI.L,0,Fail
SPLV,1294083,Pass
XLGS.L,0,Fail
SSG,210485,Pass
ELD,2586,Fail
IUCB.L,0,Fail
PRP.TO,0,Fail
XCS3.DE,11624,Fail
VDNI,0,No Data
BSMV,3877,Fail
HTWO.MI,48076,Fail
PCON.TO,0,Fail
192090.KS,0,Error
HELX,0,No Data
SDHA.L,0,Fail
RSX,0,No Data
AMZ3.L,0,Fail
IJPE.SW,5000,Fail
ZPW.TO,0,Error
XDUS.L,0,Fail
5IEF.L,0,Fail
IGHY.L,0,Fail
SPX5.L,0,Fail
FIXD,1487505,Pass
DBXR.DE,652,Fail
CH5.L,0,Fail
CBN.TO,0,No Data
VGEM.DE,4032,Fail
SPYU.DE,140,Fail
IBCQ.DE,12006,Fail
3130.HK,46100,Fail
WGLD,0,No Data
540H.DE,1,Fail
HEWB.TO,0,Error
JHYP.L,0,Fail
SWRD.L,0,Fail
FEQD.L,0,Fail
SCHJ,49613,Fail
XMME.DE,29749,Fail
IBDN,0,No Data
SMH,4602106,Pass
FRNH.DE,108,Fail
CDEI,0,No Data
CBU0.DE,519,Fail
MOOC.PA,0,No Data
FLDM.TO,0,Error
FCGI.TO,0,Fail
CJP.TO,0,No Data
GLTY.L,0,Fail
BA3.L,0,Fail
IUSA,0,No Data
FDEC,13233,Fail
ZWG.TO,0,Error
DOZR,0,No Data
LJIM,0,No Data
LEMA.L,0,Error
AEEM.MI,585606,Pass
DBPD.DE,3435069,Pass
IDEE.L,0,No Data
REAL.DE,0,No Data
SGLS.L,0,Fail
BBEG.L,0,No Data
X023.DE,0,No Data
TNIS.L,0,No Data
FSED.L,0,No Data
FXKZ.ME,0,No Data
PABE.PA,0,No Data
IS31.DE,73,Fail
H1D5.DE,28,Fail
IWSZ.L,0,Fail
3BAB.MI,9829,Fail
CG1.PA,36,Fail
KOL,0,No Data
3STO.PA,0,No Data
3SAP.L,0,Fail
